1000
11,66,21
80,83,35
14,77,39
33,75,81
6,5,14
41,96,100
29,48,55
49,89,40
55,84,1
26,1,18
94,50,57
59,31,57
91,93,46
36,80,23
78,82,8
48,54,66
77,88,41
73,73,3
36,99,28
62,45,8
80,12,73
13,23,87
77,71,11
45,19,6
16,59,31
78,21,87
82,69,36
21,61,34
80,48,93
2,6,27
52,94,84
55,12,93
80,75,42
82,9,64
94,17,14
29,94,81
35,6,24
75,85,72
27,49,1
61,87,45
17,22,31
87,3,3
76,1,60
15,84,51
86,65,23
42,77,70
31,93,46
17,63,99
64,7,86
76,82,74
14,86,21
34,69,42
68,65,6
8,77,39
47,60,86
5,38,63
75,17,39
33,9,98
77,7,59
83,62,25
37,95,11
7,96,32
97,4,81
99,32,61
81,56,42
57,82,20
86,91,27
91,55,13
62,73,100
97,43,96
64,41,7
3,68,54
78,66,49
65,44,75
93,20,19
10,70,2
21,11,8
68,43,65
41,77,59
76,78,34
60,36,16
75,12,82
7,22,1
82,35,26
54,66,67
8,92,88
40,16,63
53,62,73
81,99,70
86,52,49
64,90,68
5,9,86
55,90,57
83,51,64
17,62,74
47,74,7
70,22,7
40,93,79
26,83,92
71,44,6
89,48,77
91,72,32
42,9,48
39,50,14
63,68,52
68,75,39
22,92,67
13,70,84
57,38,96
5,70,8
13,11,27
56,72,90
91,65,47
35,31,25
20,20,43
40,97,57
97,40,24
24,28,37
50,47,93
72,43,32
50,94,8
16,97,33
36,74,84
92,26,9
89,81,69
22,30,70
88,35,10
67,89,27
4,72,1
65,44,10
19,30,42
62,64,78
85,94,56
44,16,70
98,80,19
41,49,73
69,42,99
99,55,3
87,71,27
29,62,85
28,1,21
74,86,67
95,55,13
57,90,90
72,37,96
51,4,39
23,63,8
94,30,15
86,38,76
58,98,58
45,56,6
6,21,27
7,56,96
43,27,10
73,57,20
10,77,21
95,25,69
92,84,86
70,11,26
3,26,28
23,14,75
2,95,69
48,5,5
27,39,16
87,85,74
65,58,45
31,6,24
11,85,19
8,22,82
6,63,70
98,21,20
2,85,96
7,91,38
10,20,8
7,70,24
1,82,4
31,8,93
68,15,98
90,67,100
19,27,58
9,61,5
19,35,33
56,79,52
61,93,69
3,77,36
64,83,73
57,87,52
70,99,20
59,82,57
83,9,86
67,6,85
31,75,41
6,11,77
90,78,90
44,75,51
60,39,21
6,72,18
74,44,93
94,8,66
84,28,20
15,86,22
66,82,62
43,77,89
48,45,40
48,90,23
62,93,64
90,48,46
34,57,55
11,65,46
65,42,76
8,34,30
37,32,89
88,65,94
64,88,1
9,61,92
93,17,78
72,88,42
96,47,100
64,65,12
90,66,12
77,82,18
46,66,41
11,52,21
61,35,64
67,29,74
7,1,94
1,83,40
93,94,51
35,91,52
48,73,67
55,23,62
50,43,87
22,71,24
38,66,42
55,52,32
43,49,31
72,61,97
50,70,4
65,58,20
48,74,19
76,33,34
9,14,92
78,71,39
89,57,80
96,66,24
85,12,19
3,34,98
22,63,30
42,27,78
37,45,39
91,19,98
99,22,43
94,21,43
68,20,8
7,60,44
63,23,16
24,49,59
7,12,64
35,7,28
69,4,97
19,37,81
92,44,95
43,72,3
54,16,30
55,19,79
62,16,75
95,94,39
69,76,15
48,25,51
32,10,40
20,58,62
87,12,93
95,46,57
46,7,94
28,26,31
22,85,46
47,40,17
9,49,58
6,9,49
22,32,26
38,41,27
70,53,35
60,14,97
33,79,35
1,51,88
75,28,59
30,29,10
64,78,41
88,59,7
34,11,17
84,55,30
40,36,95
46,65,8
52,53,24
66,64,63
2,54,40
39,82,64
65,80,20
46,85,31
14,79,54
88,67,9
95,69,67
17,84,68
65,72,67
27,46,3
12,43,99
9,73,38
89,77,77
6,20,96
93,45,39
63,84,43
28,43,88
85,89,61
63,90,36
10,50,92
35,28,18
35,85,49
20,46,81
27,39,21
52,66,7
70,55,50
14,44,68
7,74,27
65,37,89
55,89,77
6,90,83
5,89,56
58,89,73
95,25,41
57,53,74
7,44,87
81,82,11
55,28,72
64,2,66
89,65,77
44,75,86
29,84,77
27,90,23
89,29,84
59,60,36
80,1,21
36,40,34
87,45,50
35,35,94
37,13,91
28,62,91
61,83,4
26,57,27
91,95,61
26,5,30
59,7,74
66,83,53
46,39,20
5,9,62
46,30,98
20,58,95
83,93,49
46,57,7
21,20,4
73,77,33
16,63,55
77,34,69
19,81,13
78,97,25
7,8,55
59,44,19
6,34,83
69,95,74
23,25,83
66,11,37
38,92,18
35,63,88
34,49,76
72,15,2
56,64,75
72,61,84
61,35,2
78,29,94
17,97,63
6,77,30
3,70,36
16,35,70
38,7,21
88,29,100
45,82,73
30,54,80
82,6,11
72,63,69
79,69,53
6,6,2
74,54,51
68,91,13
41,66,37
9,85,100
87,29,19
66,45,13
85,83,69
26,55,68
33,77,19
3,58,39
52,95,30
6,43,82
48,8,50
97,60,37
73,45,53
81,54,50
8,26,41
70,95,45
1,51,20
11,5,97
82,62,82
17,78,56
84,71,36
86,25,69
97,4,66
32,62,17
82,2,9
41,50,23
29,17,64
65,45,32
15,18,83
45,59,19
55,20,42
14,57,35
49,27,79
14,18,15
98,57,67
20,26,74
49,54,36
66,75,84
75,64,94
88,85,58
50,10,22
11,66,48
1,65,85
94,19,37
98,72,23
8,83,37
53,98,54
88,1,80
52,52,20
41,1,1
90,94,90
35,58,10
26,9,73
37,98,62
3,26,69
40,85,52
45,67,24
8,84,41
55,92,25
86,9,73
7,63,69
70,74,63
49,63,83
47,48,5
59,69,51
90,76,87
3,64,82
46,60,61
69,34,81
24,44,13
16,66,27
81,99,90
89,18,88
92,80,63
79,94,61
5,82,30
81,11,79
54,36,49
43,12,34
20,99,63
20,68,67
96,38,89
58,26,63
11,59,93
19,94,41
39,4,43
17,63,92
34,5,7
40,93,92
65,48,68
92,91,56
97,5,82
93,18,20
64,71,38
1,97,56
66,43,42
97,47,55
18,21,43
13,30,65
2,13,65
24,32,90
94,2,74
97,6,43
90,43,32
76,98,52
1,67,11
62,82,56
64,51,31
37,98,97
42,12,1
52,96,51
59,81,1
25,61,31
47,37,33
68,80,14
25,82,96
11,56,64
14,15,81
90,62,32
35,91,18
19,12,95
17,80,50
45,25,90
96,29,17
61,87,36
50,16,86
98,68,71
17,87,39
56,88,77
31,51,77
43,43,67
80,57,29
60,94,4
29,93,75
88,18,25
34,90,17
89,34,89
59,61,27
44,54,40
32,2,99
61,86,40
40,77,62
68,75,56
63,88,40
48,25,69
36,56,12
52,34,96
52,3,31
27,2,13
5,99,7
41,48,42
11,42,56
94,15,58
64,43,68
41,67,76
11,9,96
44,74,60
89,42,54
58,92,58
7,84,26
14,87,72
31,63,43
33,80,81
20,68,33
50,73,60
39,78,36
90,91,76
91,54,27
88,28,71
11,10,100
11,12,53
32,59,72
20,48,12
93,41,36
22,73,7
75,15,48
24,37,5
10,38,36
3,57,58
58,5,65
37,9,81
29,80,37
34,63,70
33,71,13
61,85,53
24,67,34
55,40,24
39,84,34
51,50,74
56,96,8
73,77,29
41,70,99
92,4,76
46,59,38
95,23,89
47,27,63
30,11,86
34,74,81
9,54,83
42,88,16
37,2,58
