100000
10,92,89
48,18,16
82,83,55
60,7,18
46,52,89
83,64,41
63,36,3
68,21,3
61,62,46
78,35,21
61,17,45
53,97,69
10,4,23
14,57,34
83,57,73
33,33,45
91,94,35
63,4,12
4,21,49
70,76,78
47,48,90
26,91,11
38,10,54
39,83,19
46,63,12
83,78,88
14,96,77
99,95,98
4,33,39
87,94,52
63,85,81
85,94,64
63,36,86
5,33,55
2,94,16
54,19,12
58,32,58
87,59,34
91,67,50
53,8,67
3,31,71
63,46,63
75,98,20
95,58,40
83,85,79
44,65,57
52,98,67
53,77,9
31,62,35
9,44,6
11,29,90
75,38,96
97,36,72
70,84,99
75,55,17
17,87,24
59,73,53
68,98,79
2,94,19
15,60,29
57,45,66
96,33,86
57,55,74
69,24,31
95,34,35
17,36,32
43,31,5
77,94,26
95,85,1
70,56,61
68,32,93
91,87,18
55,40,36
19,99,68
57,34,36
24,6,30
88,36,79
49,62,43
90,14,3
78,44,1
97,91,44
61,47,20
54,71,66
54,21,9
65,56,67
76,85,16
5,81,65
66,5,94
2,63,77
81,81,50
91,65,58
40,45,23
46,88,51
82,5,86
14,48,66
57,54,60
62,90,9
19,6,97
9,98,74
70,50,37
96,62,28
80,6,42
24,50,53
23,66,31
69,15,82
5,9,84
85,76,75
17,67,88
32,72,83
43,35,40
85,29,64
59,38,94
74,57,69
52,4,41
96,26,84
88,16,68
29,96,55
97,72,95
32,71,46
89,68,10
91,76,91
29,7,55
84,64,47
63,62,9
38,92,64
78,5,90
67,59,5
83,60,41
71,26,46
75,53,100
97,67,51
73,37,6
73,2,24
16,60,3
38,18,51
63,91,30
87,58,63
66,16,33
23,97,18
39,46,17
9,76,92
69,30,6
16,96,22
57,68,28
23,92,64
5,22,82
98,44,55
36,68,95
49,64,77
87,72,46
50,91,82
84,57,41
40,99,37
52,50,32
16,18,74
98,40,90
95,14,86
9,5,32
20,6,100
75,26,7
36,36,55
25,17,70
77,81,15
31,14,47
24,70,6
88,60,39
37,13,10
52,44,28
9,84,90
81,98,3
92,1,25
95,58,76
30,13,87
98,62,47
21,2,18
27,30,40
82,78,89
38,44,100
47,25,79
30,27,60
29,95,83
77,55,56
93,55,24
50,67,69
18,7,27
43,48,63
79,20,88
99,44,94
40,59,17
80,5,13
8,68,43
4,72,91
62,59,75
12,88,56
56,96,40
63,39,88
3,22,98
8,29,16
71,99,87
20,99,89
52,70,87
52,53,57
91,68,36
86,17,12
15,66,73
24,42,38
30,24,36
39,76,1
82,56,77
79,97,88
92,98,60
35,67,94
5,15,38
63,33,25
96,67,41
43,83,30
85,38,62
16,45,58
57,27,75
58,8,27
44,5,17
24,89,54
1,32,13
86,65,13
77,47,1
76,25,20
91,91,36
72,47,13
35,29,57
43,96,90
15,49,31
91,89,69
30,11,41
42,77,79
37,87,84
26,83,36
10,28,1
68,74,4
98,26,90
34,9,16
23,65,21
91,32,25
5,27,94
24,91,66
64,43,47
14,79,88
48,93,83
1,25,73
35,51,23
8,8,21
61,32,8
70,83,64
23,53,79
60,27,92
62,20,80
15,92,56
15,53,49
55,29,75
30,66,90
95,40,92
44,84,55
70,80,27
73,11,16
90,36,24
65,54,10
16,17,96
41,58,99
99,24,99
41,84,66
35,61,9
58,47,29
76,15,43
71,3,27
38,37,26
36,84,13
63,71,10
66,89,15
23,18,17
19,50,45
85,55,56
93,89,38
87,94,85
99,35,91
60,2,73
1,5,10
84,35,77
51,93,80
65,48,54
56,48,22
26,74,85
99,87,61
21,65,23
84,82,93
84,30,57
8,13,43
52,21,44
54,35,7
1,1,56
62,36,14
33,18,61
96,79,98
86,18,73
23,41,99
35,6,35
97,42,35
48,26,18
76,90,24
14,97,66
92,79,1
18,57,71
94,13,69
34,57,2
15,1,58
71,45,10
74,7,70
24,91,16
39,67,69
86,98,55
42,71,46
24,63,100
39,66,6
91,26,1
50,10,91
80,80,52
12,18,28
76,7,54
8,77,37
31,44,82
92,84,32
36,27,61
32,45,30
71,19,84
54,63,90
50,81,38
20,19,4
6,64,19
78,7,4
1,76,7
25,97,68
72,96,100
97,26,70
32,46,69
90,59,85
90,83,39
77,74,46
24,33,24
98,75,35
56,56,37
27,52,96
20,53,30
15,32,83
76,77,47
53,6,75
68,73,87
37,81,36
61,12,57
39,20,31
12,42,89
87,92,11
5,32,76
67,46,30
7,97,84
82,51,9
81,37,72
99,80,99
34,70,87
2,55,18
68,24,59
67,17,2
45,94,41
80,77,10
4,97,95
27,77,21
29,84,18
18,39,84
77,36,3
80,75,76
9,86,60
82,10,65
88,2,14
15,12,33
44,54,76
44,18,51
81,83,38
57,2,91
40,70,6
18,44,74
57,15,51
18,90,96
44,30,80
28,32,19
22,27,17
95,20,16
33,34,9
89,51,44
21,72,90
27,10,52
61,3,22
34,48,32
37,96,32
57,44,87
97,50,72
41,55,15
38,91,98
19,73,88
81,41,57
24,49,88
83,88,41
73,74,41
67,61,60
29,48,14
27,60,37
19,52,23
65,25,11
1,62,59
15,51,8
32,21,70
41,54,64
63,33,76
98,27,82
20,78,59
12,54,17
62,30,98
86,63,18
62,68,83
62,16,88
50,13,89
33,59,96
20,81,54
55,60,94
25,17,70
2,94,16
95,75,28
35,83,3
21,12,40
97,12,62
15,57,79
6,89,7
53,44,55
99,59,75
18,19,65
85,79,23
36,42,16
96,59,91
14,73,3
19,88,62
54,80,49
65,48,96
18,67,54
45,33,17
96,97,82
61,37,78
8,23,82
7,64,33
79,49,79
98,62,99
8,97,89
90,86,16
21,92,67
75,56,65
54,98,37
91,41,14
7,91,33
5,18,50
44,44,20
2,23,74
34,15,9
9,69,22
18,61,51
3,81,65
55,78,17
53,73,12
93,12,79
33,58,80
37,19,48
67,18,54
82,80,65
16,79,47
23,94,57
10,3,64
2,67,92
10,46,91
67,77,28
59,79,18
70,62,16
53,23,83
84,84,89
67,18,65
55,44,75
64,30,69
95,61,27
35,99,70
7,29,100
75,31,87
92,95,33
4,16,62
90,66,5
37,48,14
22,86,44
7,62,27
7,88,90
94,2,37
46,90,88
51,66,10
78,76,41
42,73,52
67,32,20
16,67,77
19,74,3
4,39,4
6,6,9
19,45,28
23,90,75
95,59,57
63,26,25
73,79,77
71,65,33
26,67,62
20,88,45
29,12,52
84,63,21
77,52,98
66,21,100
27,27,39
97,37,89
64,83,89
5,18,47
21,92,13
5,39,31
63,19,42
52,71,59
95,51,11
43,20,4
3,91,16
1,9,83
64,81,65
9,97,37
52,27,64
98,41,61
41,71,46
85,1,59
47,24,15
39,44,82
79,38,97
70,2,52
74,11,19
96,72,18
14,60,40
89,89,63
3,79,48
90,18,34
40,9,48
36,35,36
89,23,7
12,96,29
60,73,91
34,27,27
88,91,80
10,6,47
83,66,60
59,21,85
97,45,38
38,17,74
56,65,28
44,16,93
47,12,46
4,96,97
57,77,41
95,93,32
17,88,75
19,17,61
55,66,99
58,96,71
15,81,84
99,27,18
19,36,97
64,57,55
67,78,31
19,48,46
45,60,61
42,6,93
40,85,89
79,16,64
45,49,32
57,46,37
7,26,74
42,73,2
48,21,80
34,14,65
25,44,59
37,80,35
79,19,86
44,1,1
5,89,5
16,34,3
57,96,60
14,85,34
40,50,15
76,44,64
64,38,42
17,24,94
5,82,95
2,97,51
61,30,35
26,47,63
43,36,42
52,21,26
59,38,87
75,40,80
90,5,50
55,88,84
58,29,27
24,24,53
86,50,28
94,68,46
68,53,76
28,32,67
26,52,87
15,19,62
56,97,44
72,12,63
79,96,9
92,33,100
11,89,42
45,3,90
1,86,46
75,8,97
70,33,2
1,20,68
72,64,16
29,21,12
35,5,34
46,53,58
11,2,21
57,65,81
99,3,31
74,27,59
23,43,37
54,17,14
99,64,85
76,31,1
69,97,43
22,79,92
49,31,54
12,60,35
42,86,54
76,4,17
67,36,70
66,24,100
37,55,42
75,92,9
58,97,43
66,33,95
97,28,91
84,27,59
86,87,34
1,38,65
86,50,2
31,14,15
77,70,66
89,38,47
45,76,42
45,72,92
88,66,59
84,6,41
15,44,9
51,84,70
95,40,30
98,75,30
91,10,43
96,3,84
30,76,91
95,33,5
66,67,62
89,70,10
6,34,64
11,27,44
17,45,59
31,15,3
79,38,93
21,89,71
28,86,53
9,93,18
95,18,12
77,50,96
4,8,51
51,45,79
28,31,97
77,31,45
27,62,3
88,10,3
91,88,68
8,31,57
35,75,44
34,9,42
45,32,18
33,60,50
94,93,24
29,7,100
29,55,10
68,57,6
7,17,63
65,74,43
78,40,61
98,27,42
50,47,91
29,57,16
63,98,81
83,42,4
86,23,56
70,82,48
73,78,33
24,60,92
30,81,22
62,2,40
18,32,20
15,71,93
14,14,86
95,12,8
2,70,71
46,6,13
49,10,18
63,22,2
36,47,80
4,17,1
42,33,7
86,61,39
70,11,13
43,32,18
91,89,42
15,15,33
43,48,30
92,37,48
67,22,38
22,27,3
76,57,72
18,32,16
31,74,93
3,74,87
26,15,62
31,39,40
72,59,71
54,52,99
49,77,38
65,34,41
28,83,32
3,60,98
46,3,26
83,53,81
26,10,91
43,95,72
22,25,54
36,51,17
75,55,83
33,67,81
14,41,24
92,9,69
71,32,98
79,55,3
9,3,50
64,83,80
28,24,5
92,63,48
66,26,51
54,63,41
99,75,68
31,88,27
62,16,45
62,83,70
14,55,94
22,75,98
63,12,43
64,69,53
76,6,36
91,51,15
55,57,31
10,89,97
70,14,43
55,43,2
35,92,62
51,57,3
2,22,39
36,55,15
85,82,46
37,81,57
27,25,58
55,99,20
50,71,99
3,80,74
8,59,76
43,80,29
18,74,81
82,91,89
24,28,16
41,2,3
37,15,81
70,76,6
98,83,16
19,17,66
74,91,22
55,37,59
65,2,9
1,85,46
32,4,3
72,79,80
22,64,58
3,43,53
48,10,74
71,4,2
12,92,85
91,68,5
72,56,59
70,71,37
78,45,81
60,42,8
67,42,22
79,51,60
14,22,90
27,83,16
17,54,33
53,52,16
74,94,47
65,60,48
86,56,26
85,73,56
72,86,99
53,55,29
19,45,88
84,72,51
6,48,94
69,95,56
23,73,36
46,83,22
52,37,53
11,11,32
39,11,80
86,52,83
38,87,49
34,19,8
54,64,75
45,21,98
58,72,69
26,20,13
86,36,3
47,38,55
8,40,5
10,85,39
78,84,75
30,34,75
22,40,24
15,90,89
53,58,31
42,47,69
14,98,96
16,9,84
4,63,23
26,39,76
36,81,59
54,32,12
72,20,35
63,15,7
21,49,100
43,94,73
20,76,32
72,91,24
84,76,72
38,53,13
90,14,26
12,77,12
78,9,77
63,45,36
80,80,40
94,85,71
5,98,1
35,24,66
87,21,43
34,53,54
38,85,89
12,61,42
38,11,48
52,63,8
27,26,40
26,90,44
82,77,72
1,48,29
64,38,38
28,38,58
84,53,100
17,83,9
84,96,13
17,76,48
17,53,16
43,27,88
72,81,45
30,32,18
24,24,59
71,61,30
81,42,59
32,53,52
67,86,100
68,78,33
20,6,94
96,52,56
78,81,79
45,77,32
44,11,39
5,30,17
25,48,14
70,91,4
35,65,29
37,36,99
75,98,26
96,97,29
87,32,60
16,52,46
47,97,7
42,44,82
23,23,58
74,46,57
34,70,85
31,64,25
29,86,38
43,40,57
1,11,18
25,84,30
93,11,59
9,82,55
76,26,91
83,73,86
81,4,23
43,60,87
54,40,16
83,95,60
71,75,10
2,23,86
8,94,33
88,21,34
36,12,58
38,45,2
28,90,6
2,19,18
30,83,35
65,50,41
24,43,68
7,17,20
33,59,5
83,39,38
46,4,33
42,9,36
90,68,17
65,59,44
81,94,81
30,70,78
87,16,74
6,55,20
13,30,46
89,38,23
8,96,2
31,53,77
87,50,20
63,37,26
96,37,52
98,90,73
66,48,54
82,9,55
1,74,67
38,78,90
29,14,19
1,1,1
23,85,30
80,90,55
80,90,7
9,89,32
45,68,3
3,99,20
96,18,34
95,61,28
55,42,95
94,64,48
95,85,94
99,88,27
80,31,46
23,59,96
11,65,74
60,47,38
25,20,38
61,54,82
90,80,9
44,66,64
43,26,78
15,68,71
56,61,13
38,48,89
54,61,4
43,82,64
73,19,81
68,43,49
52,41,15
17,30,63
79,11,77
11,96,54
91,9,36
34,7,87
20,20,17
74,76,47
43,34,25
17,2,17
81,70,94
39,91,77
21,56,7
88,66,85
30,18,83
35,58,10
74,71,32
88,40,3
65,46,38
16,90,5
49,88,78
55,51,6
11,37,92
88,91,74
84,70,21
92,68,76
86,31,8
19,47,77
30,62,10
44,75,55
53,59,31
40,3,9
6,52,25
63,71,54
43,8,81
47,8,34
32,52,89
42,3,62
51,12,25
85,40,48
51,12,26
87,46,24
89,37,61
41,70,70
25,59,70
2,78,29
90,65,33
36,83,31
71,85,99
81,99,11
50,98,17
12,22,14
1,61,49
59,98,10
93,34,24
45,79,59
31,98,15
40,90,48
77,26,75
49,89,68
24,57,90
23,21,76
85,52,97
10,33,73
34,1,69
77,1,26
42,36,52
25,44,76
17,2,99
63,6,90
9,34,72
69,10,96
75,98,75
58,56,98
67,30,70
80,37,21
92,21,37
85,98,61
75,41,84
79,7,32
43,61,57
9,78,88
91,97,84
3,74,51
18,23,20
84,59,13
47,4,59
90,33,3
49,25,68
27,68,77
75,97,84
86,20,4
9,87,22
98,10,63
62,67,59
98,45,78
2,79,38
66,40,81
45,29,14
82,56,58
82,52,34
39,38,14
1,99,25
89,14,31
7,43,47
21,78,25
72,97,33
41,65,41
21,75,95
16,24,92
74,95,48
72,29,22
23,28,4
87,48,73
92,55,3
28,51,52
95,4,40
43,17,35
69,68,97
2,45,58
39,86,14
21,28,5
55,41,90
51,2,87
12,1,24
45,40,83
20,31,82
74,55,95
96,52,6
70,91,98
24,96,55
47,89,52
6,93,22
29,38,56
19,54,85
35,11,84
48,67,64
17,16,27
99,84,81
77,9,52
64,82,24
66,55,47
63,28,36
49,82,73
51,86,18
83,40,78
93,77,17
1,44,25
92,53,49
48,64,77
46,4,1
78,45,40
5,88,24
35,53,3
29,50,98
36,85,23
17,64,69
36,20,24
75,13,94
33,12,26
15,58,16
78,17,18
85,44,80
16,79,41
25,39,83
92,52,35
39,92,83
16,97,53
10,61,17
34,33,95
75,34,27
20,10,52
37,22,92
9,5,40
3,84,25
60,33,81
78,11,78
6,48,84
69,69,76
26,74,38
46,18,96
3,66,37
27,30,95
95,69,7
13,47,12
87,13,39
16,50,73
4,75,94
71,92,45
64,59,25
34,71,40
98,41,7
7,74,89
37,93,74
72,24,22
39,56,36
21,61,44
37,53,17
59,58,65
5,55,53
93,30,81
54,67,28
82,38,17
92,15,86
93,32,52
93,59,79
53,85,1
81,3,92
46,99,54
22,77,98
30,27,19
57,82,26
76,36,41
46,99,82
3,23,83
93,18,74
6,38,45
35,59,69
27,24,68
71,91,15
35,59,74
99,49,63
56,39,97
36,86,52
77,12,15
34,64,92
82,60,29
69,28,9
97,85,38
60,30,21
42,46,41
96,48,21
99,67,94
62,61,27
68,75,6
65,71,12
24,90,18
54,26,86
75,95,39
63,76,46
10,42,50
71,37,28
56,80,44
78,30,55
61,80,83
12,63,21
46,2,11
71,56,57
94,14,58
58,70,27
64,50,57
92,43,3
87,51,86
63,88,18
92,3,25
74,35,36
25,93,35
46,10,70
68,60,5
57,4,24
45,95,10
95,31,42
78,70,58
69,81,32
87,38,58
98,23,55
21,55,38
24,30,52
58,46,58
27,53,70
36,45,99
49,11,17
90,17,64
65,44,74
43,57,97
19,58,25
40,58,58
32,88,14
15,11,71
93,11,83
70,18,91
78,6,30
11,12,18
52,98,30
87,22,12
1,65,60
3,13,95
3,50,60
73,68,100
75,58,38
24,71,27
70,1,31
63,20,94
30,25,81
51,10,40
59,81,7
37,24,17
66,72,8
74,15,34
46,80,15
62,22,85
60,16,25
66,61,69
43,17,81
50,68,3
35,38,63
83,9,49
88,57,71
72,13,65
46,82,66
16,56,88
62,6,96
2,73,56
76,46,19
44,99,79
19,72,67
13,59,14
64,45,43
92,76,80
40,92,11
21,72,44
76,56,26
39,48,22
64,82,14
74,18,86
56,57,43
88,98,13
33,70,46
4,94,61
26,48,38
51,1,60
91,59,68
29,72,39
14,62,21
47,33,10
82,4,99
21,23,57
67,76,84
63,96,89
83,66,94
41,22,97
4,24,79
3,5,24
9,61,22
26,91,48
95,94,25
40,15,18
50,23,19
65,89,78
19,57,54
13,61,54
43,22,23
36,23,5
71,75,80
99,57,38
75,58,22
21,84,12
77,40,38
68,31,12
91,68,100
8,3,53
96,18,21
76,66,79
10,52,16
65,91,55
57,12,69
2,7,13
41,79,47
8,90,88
11,44,15
69,88,23
85,67,57
50,98,42
62,62,3
78,31,69
97,58,88
67,97,98
75,56,30
66,27,39
60,66,66
71,39,50
10,8,45
94,97,69
89,93,46
23,39,17
9,94,77
71,13,30
85,73,60
51,38,12
58,98,49
60,82,54
90,63,88
84,61,40
65,18,37
77,28,10
91,19,71
2,72,100
55,60,24
88,35,66
46,58,84
65,10,94
41,72,18
65,71,91
93,23,52
88,63,58
21,52,13
61,11,38
28,71,66
78,89,35
35,79,31
74,16,70
39,88,31
94,18,42
78,12,21
60,32,76
47,67,8
62,56,40
70,78,18
76,56,35
71,39,80
78,52,56
72,19,26
2,22,79
50,92,88
59,93,8
98,7,25
7,52,97
55,97,48
63,26,79
57,92,12
43,47,54
4,22,4
29,77,47
95,18,42
16,49,43
19,2,75
72,42,52
90,29,6
98,30,83
64,36,90
88,33,93
42,36,44
66,88,99
62,53,85
87,52,25
15,70,24
5,55,41
45,49,18
10,76,66
96,49,55
65,18,17
62,11,99
64,33,17
11,27,81
28,68,12
58,61,77
36,37,69
46,39,42
40,70,82
67,12,13
71,68,9
51,13,83
98,54,70
47,62,66
43,81,11
52,46,80
37,42,31
68,44,71
64,1,95
41,41,95
6,2,54
52,36,23
11,56,19
81,28,51
57,49,63
39,6,24
82,49,63
46,3,8
81,40,50
27,53,62
54,9,87
59,19,35
14,21,71
20,98,30
9,23,62
42,91,41
52,22,62
71,19,26
49,89,65
87,15,90
28,93,87
73,28,63
41,12,31
25,37,93
27,36,95
21,23,65
4,28,73
78,34,2
55,17,52
62,47,55
18,1,100
5,74,96
77,73,78
29,16,26
51,61,11
4,44,88
3,67,83
84,60,35
48,43,38
85,10,14
42,14,69
98,50,59
95,12,75
93,96,15
31,48,91
58,40,63
4,7,93
71,78,3
22,39,41
38,99,8
31,6,91
59,20,65
45,28,63
46,60,45
78,53,42
17,99,60
58,89,39
54,75,99
68,21,22
63,31,31
62,10,71
26,90,29
64,67,1
15,22,39
7,56,26
84,29,28
31,77,1
27,8,63
81,49,14
87,2,17
84,8,63
18,48,64
92,11,69
76,36,73
48,63,87
70,73,47
32,95,78
74,37,80
38,4,95
2,51,73
50,75,35
84,73,6
32,5,95
91,47,65
12,86,17
62,91,70
16,91,39
61,78,11
63,24,9
23,81,100
51,58,43
88,97,47
8,62,93
66,59,12
12,82,69
52,41,44
76,25,80
47,15,31
72,60,69
7,69,83
19,38,78
6,84,86
24,72,81
58,98,39
7,27,82
75,82,78
10,96,12
43,14,2
47,91,33
79,87,47
34,85,72
7,18,100
32,72,72
42,68,40
51,20,45
62,98,7
88,7,33
5,87,85
81,61,93
16,26,79
80,49,35
2,48,42
72,3,89
73,95,80
12,48,23
71,13,48
28,69,17
82,60,96
93,88,46
54,88,10
45,26,99
38,78,5
15,64,47
54,84,22
93,74,24
6,89,55
83,93,67
22,34,52
24,3,1
98,80,5
80,47,68
42,7,83
4,29,48
45,27,71
82,8,8
53,84,5
27,48,42
76,71,23
14,11,35
22,35,96
4,4,16
45,93,15
15,41,65
57,44,83
79,78,74
88,15,45
19,39,56
28,3,20
61,95,92
55,20,70
91,50,97
34,4,21
50,63,79
81,80,20
42,7,51
97,44,14
64,39,24
92,62,35
74,66,32
6,45,66
37,6,69
31,76,54
63,25,60
37,63,28
24,69,2
80,6,20
91,71,30
92,20,83
46,37,65
60,34,80
7,89,99
40,83,67
73,96,29
83,94,86
5,64,95
58,38,82
67,75,77
29,53,14
18,79,72
8,94,85
1,21,90
47,20,26
12,86,10
10,65,88
66,53,75
24,54,4
70,18,96
45,64,47
99,56,76
32,21,28
70,28,15
85,56,97
9,39,11
21,58,48
20,33,13
41,98,14
65,47,42
22,45,57
70,31,40
35,33,49
24,46,3
58,4,59
81,90,53
33,34,96
33,64,25
34,34,33
64,54,27
95,70,20
20,17,25
13,27,22
29,60,59
63,2,59
96,57,62
55,94,94
8,52,31
69,55,97
25,55,6
80,11,68
75,42,48
7,26,74
22,50,40
59,2,24
3,67,15
88,33,45
17,65,73
9,11,24
43,48,69
17,71,67
74,98,83
88,37,63
5,69,51
27,46,56
90,2,23
80,88,20
28,69,89
21,37,4
94,24,8
12,66,9
12,79,4
55,85,93
32,39,82
67,79,67
86,6,50
1,95,75
63,6,47
3,81,65
98,95,10
38,89,20
44,88,47
69,60,40
1,67,60
8,44,5
30,7,10
58,50,6
11,66,59
73,39,46
71,23,14
6,95,2
28,13,68
23,34,42
28,33,38
43,62,79
75,3,56
66,29,5
99,75,83
32,80,15
52,32,85
47,93,26
67,35,54
85,62,67
78,16,97
39,45,95
59,41,69
98,56,24
98,52,80
30,45,100
33,40,81
99,69,80
38,9,91
78,8,19
97,43,36
45,37,81
65,96,61
38,88,41
50,31,15
55,79,46
68,90,65
26,20,9
56,20,98
38,97,4
10,71,97
60,1,27
55,54,63
75,64,87
22,39,70
1,89,64
20,55,84
34,68,85
55,91,84
51,96,24
39,68,16
74,51,6
26,92,44
55,50,65
65,49,60
98,9,69
59,47,99
11,97,14
91,33,10
42,91,58
4,86,81
81,61,75
95,20,46
40,71,61
85,5,26
2,70,79
24,31,56
51,19,22
90,23,20
47,4,66
50,48,10
1,50,62
52,46,93
3,70,77
77,26,90
11,91,69
20,77,98
62,53,59
20,56,30
74,19,32
78,47,97
4,54,53
35,73,30
58,24,54
18,48,43
95,49,1
40,25,86
68,57,22
8,92,97
37,1,82
94,40,21
85,9,79
70,32,8
24,46,31
66,51,17
93,66,87
28,20,63
39,98,66
59,92,12
2,21,43
86,57,89
20,60,18
50,38,63
1,62,48
71,22,31
62,35,29
87,98,98
35,12,34
41,27,59
69,90,18
93,28,88
49,69,70
11,65,69
13,70,19
51,80,15
74,92,62
14,28,37
37,37,1
63,9,97
95,28,81
53,50,52
94,18,67
4,88,45
99,32,17
56,25,27
10,24,6
3,24,36
93,25,55
37,57,51
73,41,39
93,8,71
57,57,5
88,14,68
97,78,62
86,51,3
34,25,35
22,82,13
56,48,9
88,92,54
22,56,61
86,24,62
96,53,44
92,62,21
32,84,36
96,19,96
27,58,24
39,19,17
12,70,22
87,40,33
13,52,21
26,72,87
15,62,99
48,67,6
75,19,82
19,95,87
60,85,40
39,51,93
41,63,54
90,91,2
44,65,81
12,63,60
85,29,41
28,98,66
29,31,72
12,82,28
59,78,33
37,80,94
57,24,65
12,45,69
47,95,4
62,87,86
30,30,61
15,7,7
35,51,19
28,78,100
82,23,51
96,86,15
98,55,26
49,73,51
40,2,35
51,99,52
73,85,35
55,69,89
82,79,97
31,9,36
13,80,95
70,33,12
67,41,15
9,78,43
61,6,67
65,99,92
24,36,65
1,67,78
44,27,93
57,38,58
84,27,93
61,97,54
12,74,10
21,95,6
18,96,3
61,92,82
39,60,78
83,56,29
27,47,78
11,62,21
96,74,68
72,72,64
85,1,96
80,78,75
8,70,34
21,50,74
37,27,86
99,82,47
31,66,64
51,34,93
67,26,69
97,1,42
95,9,18
46,53,41
71,93,9
10,65,51
63,64,72
85,63,79
98,58,91
77,42,81
31,91,82
38,27,92
76,79,13
7,41,70
81,72,73
50,48,1
12,22,50
14,3,29
2,98,86
81,92,90
95,58,10
45,58,77
10,76,17
34,1,65
49,55,73
24,87,12
34,41,1
31,61,98
80,5,70
39,79,89
66,42,51
13,50,5
23,23,37
30,79,52
2,24,55
28,83,99
12,77,44
67,46,83
97,52,22
62,79,9
5,11,9
47,35,72
68,73,78
7,47,1
65,26,27
13,53,83
9,18,89
82,50,93
81,83,32
41,1,56
42,28,93
92,25,85
25,26,58
1,97,63
37,34,99
26,40,89
3,34,54
24,4,48
50,4,83
69,8,33
86,43,36
12,81,41
86,21,67
98,90,82
40,85,70
95,56,61
30,66,91
51,33,3
32,67,21
60,36,59
42,53,79
62,22,7
39,40,88
50,24,56
9,99,97
63,44,85
65,8,18
71,96,54
86,89,89
28,29,45
42,87,39
17,94,46
70,99,90
57,37,17
44,10,18
1,61,64
12,47,7
96,86,91
14,41,74
53,25,65
11,25,66
71,95,1
86,22,69
74,27,24
21,7,60
33,13,21
44,24,29
53,84,31
76,62,54
16,13,11
70,89,49
90,28,68
5,62,7
73,46,7
43,82,42
18,71,80
95,49,75
11,3,64
29,94,23
43,54,16
22,3,18
78,92,45
27,45,54
41,33,47
88,20,87
46,91,26
20,28,45
82,52,99
56,26,46
16,68,99
80,14,44
49,64,26
76,4,48
93,15,35
89,1,4
20,31,70
58,11,7
88,32,12
16,89,52
67,94,40
74,41,83
46,74,70
22,93,53
66,29,58
87,98,75
91,93,90
21,50,39
32,63,36
60,55,90
94,9,27
80,45,82
11,94,69
33,37,80
13,25,54
83,41,83
33,83,42
53,49,52
51,39,18
31,71,100
35,39,94
21,44,29
71,47,90
18,32,82
96,93,7
54,53,28
3,98,39
55,28,33
62,78,76
12,19,71
87,8,1
66,88,39
12,89,39
99,94,11
1,61,17
47,16,69
51,66,69
90,86,6
95,50,99
96,91,75
79,59,88
80,10,65
94,46,21
12,4,47
17,18,37
29,85,32
95,65,96
78,94,88
19,85,15
64,8,62
99,21,21
25,19,59
3,9,35
54,79,22
35,33,43
62,12,62
88,57,96
92,45,75
93,78,92
11,43,64
75,74,93
94,25,36
34,50,58
24,54,24
69,46,16
